contract_id,brand,model,year,power,fuel_type,current_value,color,usage,previous_claims
CTR_007643,Peugeot,308,2017.0,145 CV,Diesel,5340.89€,Red,Personal,2.0
CTR_007644,Renault,Clio,2016.0,190 HP,Electric,4913.82 EUR,Red,Professional,2.0
CTR_007652,Peugeot,3008,2023.0,196 CV,Diesel,11472.03€,Blue,Professional,2.0
CTR_007654,Volkswagen,Golf,2013.0,148 HP,Electric,4912.58€,Blue,Mixed,2.0
CTR_007659,Renault,Clio,2010.0,173 HP,Diesel,5862,Blue,Professional,1.0
CTR_007663,Volkswagen,Tiguan,,143 HP,Gasoline,7714.55€,Gray,Personal,
CTR_007666,Volkswagen,Polo,2018.0,119 kW,Gasoline,6429.54€,Black,Personal,0.0
CTR_007667,Renault,Megane,2020.0,,Electric,7208.48€,Blue,Professional,1.0
CTR_007671,Volkswagen,Polo,2018.0,137 kW,Electric,6177,,Mixed,2.0
CTR_007673,Mercedes,GLA,2010.0,150hp,Hybrid,5571.70€,Red,Personal,2.0
CTR_007681,Renault,Clio,2024.0,110hp,Gasoline,15460.17€,,Personal,
CTR_007684,Peugeot,308,2018.0,122hp,Gasoline,5277.00€,Blue,Mixed,1.0
CTR_007686,Peugeot,208,2024.0,142 kW,Gasoline,17714.93€,Gray,Personal,1.0
CTR_007687,Renault,Clio,2024.0,,Gasoline,16400.04€,Red,Mixed,1.0
CTR_007688,Peugeot,308,2019.0,175hp,Diesel,$6079.35,White,Professional,0.0
CTR_007689,Renault,Megane,2014.0,110,Diesel,5389.32€,Red,Personal,3.0
CTR_007692,Peugeot,3008,2018.0,95 CV,Electric,€5329.58,Black,Professional,3.0
CTR_007694,Peugeot,208,2022.0,153 CV,Gasoline,10033.19€,,Personal,1.0
CTR_007695,Volkswagen,Polo,2019.0,167 CV,Hybrid,7248.22€,,Mixed,0.0
CTR_007696,Peugeot,308,2015.0,137 CV,Gasoline,4621.51€,White,Personal,3.0
CTR_007697,Renault,Clio,2022.0,146 CV,Diesel,9923.23€,,Professional,0.0
CTR_007698,Volkswagen,Golf,2023.0,91,Gasoline,20094.71€,Red,Professional,0.0
CTR_007705,Peugeot,208,2019.0,97,Gasoline,6617,Black,Mixed,3.0
CTR_007710,Volkswagen,Polo,2018.0,,Hybrid,6289.33 euros,Red,Professional,
CTR_007712,Volkswagen,Polo,2019.0,129 kW,Electric,9321.68€,Black,Mixed,1.0
CTR_007717,Renault,Clio,2022.0,127hp,Gasoline,10701.04€,Red,Personal,1.0
CTR_007720,Peugeot,308,2017.0,107 kW,Hybrid,5670.86€,Black,Personal,2.0
CTR_007723,Renault,Megane,2023.0,88 kW,Electric,13282.63€,,Professional,2.0
CTR_007725,Peugeot,308,2019.0,106 HP,Gasoline,5915.50€,Gray,Professional,3.0
CTR_007727,Volkswagen,Tiguan,2018.0,111 HP,Electric,4914.23€,,Personal,0.0
CTR_007728,BMW,Serie3,2022.0,162 HP,Electric,25858.09€,,Mixed,3.0
CTR_007730,Renault,Clio,2021.0,112hp,Diesel,€7908.38,White,Mixed,
CTR_007732,Renault,Clio,2019.0,95 HP,Gasoline,5123.25€,Gray,Professional,3.0
CTR_007733,Volkswagen,Golf,2010.0,,Diesel,4567,,Professional,2.0
CTR_007735,BMW,Serie3,2019.0,143 HP,Hybrid,15461.79€,Blue,Mixed,0.0
CTR_007736,Peugeot,3008,2013.0,,Diesel,5015.58€,Gray,Professional,3.0
CTR_007738,Renault,Megane,2015.0,119,Diesel,5586.29€,White,Professional,2.0
CTR_007740,Peugeot,308,2017.0,142,Electric,5754.81 EUR,White,Mixed,3.0
CTR_007742,Peugeot,208,2017.0,,Electric,€5223.34,Blue,Mixed,
CTR_007743,Renault,Clio,2024.0,102hp,Gasoline,$14828.38,Red,Professional,2.0
CTR_007751,Renault,Captur,2022.0,,Electric,12158.42€,Red,Professional,1.0
CTR_007755,Peugeot,308,2019.0,100 kW,Gasoline,$6778.29,Red,Personal,
CTR_007756,Peugeot,3008,2020.0,191hp,Hybrid,8913.64€,Blue,Professional,2.0
CTR_007759,Volkswagen,Golf,2021.0,169 CV,Diesel,11598.96€,Black,Mixed,3.0
CTR_007760,Volkswagen,Polo,2024.0,,Diesel,20526.07€,White,Professional,0.0
CTR_007764,Renault,Megane,,175 HP,Diesel,9413.20€,White,Professional,2.0
CTR_007766,Renault,Clio,2019.0,,Gasoline,6044.32€,,Mixed,0.0
CTR_007772,Mercedes,ClasseC,2023.0,134hp,Electric,36423.43€,Red,Mixed,
CTR_007773,Peugeot,308,2012.0,136hp,Hybrid,$5623.20,Black,Professional,1.0
CTR_007775,Volkswagen,Golf,2020.0,159,Diesel,10978.69€,White,Professional,1.0
CTR_007779,Peugeot,308,2020.0,127,Hybrid,7411.26 EUR,Black,Professional,0.0
CTR_007781,Peugeot,308,2022.0,169 CV,Diesel,9995.41€,Blue,Professional,2.0
CTR_007783,Renault,Captur,2011.0,78 kW,Hybrid,5612,White,Personal,1.0
CTR_007786,Volkswagen,Tiguan,2022.0,,Hybrid,14496.97€,Gray,Professional,2.0
CTR_007787,Renault,Clio,2024.0,88 kW,Hybrid,16738.04€,,Professional,3.0
CTR_007788,Mercedes,GLA,2023.0,,Gasoline,34932.51€,Gray,Mixed,3.0
CTR_007791,Renault,Captur,2024.0,111 CV,Diesel,13944.08€,Red,Mixed,2.0
CTR_007793,Volkswagen,Golf,2021.0,171 HP,Gasoline,13710.43€,,Personal,3.0
CTR_007797,Volkswagen,Tiguan,2021.0,103 CV,Diesel,13653.69€,Black,Personal,0.0
CTR_007801,Mercedes,ClasseC,2023.0,150 CV,Diesel,30701,White,Mixed,
CTR_007803,Renault,Captur,2010.0,120,Gasoline,4544.62€,Red,Professional,1.0
CTR_007805,BMW,Serie3,2020.0,126,Diesel,16245.44€,White,Professional,3.0
CTR_007812,Volkswagen,Polo,2021.0,160,Electric,10513.43€,Blue,Personal,2.0
CTR_007813,Volkswagen,Tiguan,2018.0,175hp,Gasoline,4530.20€,,Mixed,1.0
CTR_007817,Renault,Captur,2021.0,167,Electric,9479.65 euros,Gray,Personal,1.0
CTR_007818,Peugeot,308,2019.0,177 HP,Gasoline,5996.62€,Blue,Mixed,
CTR_007822,Renault,Megane,2022.0,109 CV,Gasoline,12319.40€,Black,Personal,0.0
CTR_007824,Peugeot,3008,2021.0,136 kW,Gasoline,$9718.46,Gray,Professional,3.0
CTR_007827,Renault,Clio,2023.0,193hp,Diesel,13736.87€,Black,Personal,3.0
CTR_007828,Peugeot,208,2022.0,,Gasoline,9590.38€,Red,Mixed,1.0
CTR_007830,Peugeot,308,2023.0,190 HP,Gasoline,14870.81 euros,Black,Professional,2.0
CTR_007834,Peugeot,208,2016.0,129,Hybrid,5842.33€,White,Mixed,2.0
CTR_007837,Peugeot,3008,,,Diesel,10088.98€,Red,Mixed,2.0
CTR_007842,Mercedes,ClasseC,2018.0,145hp,Hybrid,12257.10€,Gray,Professional,1.0
CTR_007844,Peugeot,3008,2016.0,,Diesel,5975.59€,,Professional,0.0
CTR_007850,BMW,X1,2014.0,79 kW,Gasoline,€4756.37,Black,Personal,2.0
CTR_007854,Volkswagen,Polo,2021.0,90,Electric,$11429.36,Gray,Professional,1.0
CTR_007856,Renault,Captur,,130 kW,Hybrid,13219.87 EUR,Red,Professional,3.0
CTR_007860,Peugeot,208,2017.0,128 kW,Hybrid,4026.66€,Gray,Professional,1.0
CTR_007862,Renault,Megane,2018.0,174 CV,Hybrid,5136.62€,White,Professional,1.0
CTR_007863,Renault,Captur,,93 kW,Hybrid,5194.96€,White,Professional,2.0
CTR_007864,Volkswagen,Golf,2017.0,148 CV,Hybrid,5169.00€,Black,Mixed,0.0
CTR_007865,Volkswagen,Polo,2015.0,74 kW,Hybrid,4331.84€,,Mixed,1.0
CTR_007867,Volkswagen,Tiguan,2021.0,149 HP,Diesel,10632.58€,Gray,Personal,1.0
CTR_007872,Peugeot,208,2014.0,,Hybrid,5815,White,Personal,2.0
CTR_007873,Renault,Megane,2018.0,104 CV,Hybrid,5083.20€,,Mixed,1.0
CTR_007874,BMW,Serie3,2023.0,144 CV,Gasoline,28620.40€,Red,Professional,1.0
CTR_007875,Peugeot,208,2020.0,162 CV,Electric,8647.85€,,Personal,2.0
CTR_007876,Renault,Captur,2013.0,194 CV,Electric,5843.31€,Blue,Mixed,
CTR_007877,Renault,Clio,2016.0,154 CV,Electric,4808,,Mixed,3.0
CTR_007878,Volkswagen,Tiguan,2018.0,106 CV,Gasoline,€4700.20,White,Personal,3.0
CTR_007880,Renault,Clio,2019.0,,Hybrid,6031.46€,Red,Mixed,2.0
CTR_007882,Mercedes,ClasseA,2024.0,119hp,Diesel,46520.44€,Black,Mixed,1.0
CTR_007884,Renault,Megane,2018.0,141hp,Diesel,5960.81 EUR,Red,Professional,2.0
CTR_007887,Volkswagen,Polo,2015.0,109hp,Gasoline,5627.08€,Red,Personal,0.0
CTR_007890,BMW,Serie3,2013.0,161,Diesel,4536.43€,Red,Professional,3.0
CTR_007891,BMW,X1,2018.0,134 HP,Electric,9244,,Professional,2.0
CTR_007892,Renault,Captur,2010.0,187hp,Electric,4273.48 euros,,Professional,
CTR_007903,Volkswagen,Tiguan,2023.0,141,Diesel,19097.73€,Red,Mixed,
CTR_007907,Renault,Clio,2024.0,142 CV,Gasoline,12147.82€,Red,Mixed,3.0
CTR_007908,Volkswagen,Tiguan,2018.0,94 CV,Diesel,5447.60€,Black,Mixed,2.0
CTR_007910,Volkswagen,Golf,2019.0,116 CV,Electric,8101.62€,,Personal,2.0
CTR_007916,Peugeot,208,2014.0,126 HP,Gasoline,4765.07 euros,,Professional,2.0
CTR_007919,Mercedes,ClasseA,2018.0,160 HP,Electric,$10593.70,Black,Mixed,1.0
CTR_007929,Renault,Megane,2021.0,175hp,Electric,8206.72€,Gray,Personal,2.0
CTR_007930,Volkswagen,Tiguan,2010.0,136 kW,Electric,5265.53€,Black,Mixed,1.0
CTR_007933,Peugeot,308,2021.0,194 CV,Diesel,10471.00 EUR,White,Professional,1.0
CTR_007938,Renault,Clio,2024.0,73 kW,Hybrid,14641.96€,Red,Mixed,0.0
CTR_007939,Volkswagen,Polo,2019.0,163 CV,Gasoline,9490.41€,Blue,Personal,3.0
CTR_007940,Peugeot,3008,2023.0,,Gasoline,13799.97 EUR,Red,Professional,1.0
CTR_007941,Volkswagen,Tiguan,2019.0,119 CV,Diesel,7121.09€,Black,Professional,2.0
CTR_007945,Renault,Captur,2012.0,154 CV,Hybrid,4982.11€,Gray,Mixed,3.0
CTR_007947,Peugeot,208,2020.0,177 HP,Diesel,8849.04 euros,Gray,Professional,
CTR_007948,Volkswagen,Tiguan,2023.0,186 CV,Electric,16373.64€,Blue,Professional,2.0
CTR_007956,Peugeot,208,2018.0,179 HP,Diesel,5474.06€,Gray,Personal,
CTR_007959,Volkswagen,Golf,2022.0,106 kW,Gasoline,16933.97€,,Professional,2.0
CTR_007961,Peugeot,208,2021.0,110 CV,Electric,11266.43€,Red,Personal,1.0
CTR_007963,Volkswagen,Tiguan,2023.0,,Gasoline,16904.27€,Gray,Mixed,3.0
CTR_007964,Peugeot,308,2023.0,175 HP,Electric,11929.76€,Gray,Personal,
CTR_007965,Renault,Captur,2019.0,152 CV,Diesel,5617.80€,Gray,Mixed,0.0
CTR_007969,Peugeot,308,2023.0,78 kW,Diesel,15806.65€,,Mixed,2.0
CTR_007972,Renault,Megane,2018.0,145 kW,Diesel,5804.26€,Gray,Personal,0.0
CTR_007973,Volkswagen,Golf,2022.0,91,Diesel,13886.45€,Blue,Personal,
CTR_007974,Volkswagen,Tiguan,2010.0,115 CV,Gasoline,4393.43€,Black,Professional,3.0
CTR_007976,Peugeot,3008,2020.0,142hp,Gasoline,7728.11€,Blue,Personal,1.0
CTR_007984,Peugeot,308,2021.0,,Gasoline,$9148.23,Red,Professional,
CTR_007987,BMW,X1,2018.0,140 kW,Electric,10811.48€,Gray,Personal,1.0
CTR_007989,Renault,Clio,2024.0,123,Diesel,11405.03€,,Personal,0.0
CTR_007992,Volkswagen,Tiguan,2023.0,106 HP,Electric,15662.07€,,Professional,1.0
CTR_007997,Renault,Clio,2020.0,98,Gasoline,5877.06€,Red,Mixed,0.0
CTR_007999,Renault,Captur,,99 kW,Electric,4453,Blue,Personal,
CTR_008000,Renault,Captur,2012.0,121,Gasoline,4104.62 EUR,Red,Mixed,3.0
CTR_008001,Peugeot,208,2022.0,182,Hybrid,12191.40€,Blue,Personal,0.0
CTR_008006,Volkswagen,Golf,2023.0,,Gasoline,18094,Blue,Mixed,1.0
CTR_008009,Renault,Megane,2024.0,,Diesel,12397.92 EUR,,Personal,1.0
CTR_008022,Volkswagen,Polo,,156 HP,Gasoline,$19404.68,Red,Professional,1.0
CTR_008028,Renault,Megane,2010.0,129hp,Gasoline,4582.39€,Red,Personal,1.0
CTR_008029,Peugeot,3008,2020.0,135hp,Hybrid,8730.42 EUR,Blue,Personal,1.0
CTR_008035,Peugeot,3008,2024.0,106,Gasoline,12903.02€,,Mixed,1.0
CTR_008036,Volkswagen,Polo,2014.0,94 kW,Hybrid,4243.40€,Red,Mixed,2.0
CTR_008037,Volkswagen,Tiguan,2022.0,185,Electric,15248.95€,White,Personal,1.0
CTR_008038,Volkswagen,Golf,2013.0,,Hybrid,5729.90€,Black,Personal,0.0
CTR_008039,Renault,Captur,2023.0,151,Hybrid,10960.42€,Blue,Mixed,0.0
CTR_008042,Peugeot,308,2021.0,74 kW,Electric,8088,White,Professional,
CTR_008043,Volkswagen,Tiguan,2015.0,197 CV,Gasoline,4983.38€,Blue,Professional,1.0
CTR_008044,Renault,Megane,2019.0,115 kW,Electric,6120.03€,Gray,Professional,3.0
CTR_008049,Renault,Captur,2020.0,113,Hybrid,7624.55€,White,Personal,
CTR_008050,Volkswagen,Tiguan,2021.0,,Gasoline,12381.01€,White,Professional,
CTR_008055,Renault,Megane,,164 HP,Hybrid,4080.80€,Gray,Personal,0.0
CTR_008058,Peugeot,3008,2010.0,81 kW,Diesel,€4601.19,Black,Professional,1.0
CTR_008060,Peugeot,208,2020.0,155 CV,Gasoline,9108.06€,Red,Mixed,0.0
CTR_008062,Renault,Clio,2020.0,,Hybrid,6472.98€,Blue,Mixed,0.0
CTR_008066,Volkswagen,Golf,2024.0,127,Hybrid,20911.64€,White,Personal,1.0
CTR_008067,BMW,Serie1,2020.0,154hp,Gasoline,21166.18€,Gray,Personal,3.0
CTR_008069,Renault,Clio,2010.0,124 kW,Electric,4976.22 euros,Gray,Personal,0.0
CTR_008072,Volkswagen,Polo,2024.0,99 HP,Electric,19570.23€,White,Personal,3.0
CTR_008074,Peugeot,208,2018.0,,Electric,4282.13€,Black,Mixed,0.0
CTR_008076,Renault,Captur,2019.0,130 CV,Diesel,6676.57 euros,,Mixed,2.0
CTR_008077,BMW,X1,2013.0,154hp,Hybrid,4353.34€,Blue,Personal,3.0
CTR_008080,Mercedes,GLA,2018.0,109 HP,Diesel,11116.93€,White,Personal,1.0
CTR_008086,Peugeot,308,,189 HP,Diesel,11464.62€,Red,Professional,0.0
CTR_008088,Renault,Captur,2018.0,106 CV,Diesel,4696.77€,Blue,Personal,1.0
CTR_008090,Renault,Clio,2010.0,,Electric,5768.02 EUR,Blue,Personal,1.0
CTR_008092,Renault,Megane,2023.0,96,Electric,13026.28€,,Professional,2.0
CTR_008099,Peugeot,308,2022.0,148 HP,Electric,€9164.89,Gray,Professional,2.0
CTR_008104,BMW,Serie1,2018.0,136 kW,Gasoline,11629.71€,Gray,Professional,0.0
CTR_008110,BMW,X1,2023.0,170 CV,Gasoline,34297.74€,Gray,Professional,1.0
CTR_008111,Volkswagen,Golf,,177,Gasoline,6714.48 euros,Blue,Professional,3.0
CTR_008115,Renault,Megane,2016.0,109 HP,Electric,5525.73€,Blue,Professional,1.0
CTR_008116,Renault,Clio,2024.0,138 CV,Electric,15483.18€,Black,Mixed,0.0
CTR_008117,Peugeot,208,2024.0,129hp,Electric,16196.27€,White,Mixed,0.0
CTR_008119,Renault,Clio,2015.0,133 kW,Hybrid,4846.49€,White,Personal,0.0
CTR_008122,Volkswagen,Golf,2024.0,139 kW,Hybrid,18519,,Mixed,2.0
CTR_008125,Peugeot,3008,2024.0,130,Diesel,15151.12€,Red,Professional,1.0
CTR_008130,Volkswagen,Golf,2014.0,138,Hybrid,4356.48 EUR,Gray,Personal,0.0
CTR_008132,Peugeot,308,2023.0,149hp,Gasoline,14374.44€,,Personal,3.0
CTR_008134,BMW,Serie3,2010.0,133hp,Diesel,5994.64€,Blue,Mixed,1.0
CTR_008136,Peugeot,308,2024.0,152 HP,Diesel,€15605.61,,Professional,
CTR_008144,Renault,Megane,2021.0,112 CV,Diesel,10237.54€,,Professional,
CTR_008147,Volkswagen,Golf,2018.0,,Electric,4866.02€,Red,Professional,3.0
CTR_008149,BMW,Serie1,2022.0,143 kW,Hybrid,30058.75€,White,Mixed,1.0
CTR_008154,Peugeot,3008,2021.0,188 HP,Gasoline,11164.54€,,Mixed,2.0
CTR_008161,Peugeot,308,2023.0,118 HP,Hybrid,14989.22€,White,Personal,3.0
CTR_008167,Volkswagen,Golf,2022.0,110,Gasoline,15973.74€,White,Personal,0.0
CTR_008170,BMW,Serie1,2023.0,120 HP,Diesel,36053.00€,White,Professional,1.0
CTR_008175,Peugeot,208,2013.0,124 HP,Gasoline,5922.93€,,Mixed,3.0
CTR_008177,Renault,Clio,2022.0,115,Electric,11982.19€,Gray,Professional,1.0
CTR_008180,Volkswagen,Polo,2020.0,196,Electric,10596.00€,Black,Personal,2.0
CTR_008188,Renault,Captur,2018.0,159,Hybrid,5670.60€,Gray,Personal,3.0
CTR_008192,Volkswagen,Polo,2017.0,146 CV,Diesel,4743.88€,Gray,Personal,2.0
CTR_008196,Volkswagen,Tiguan,2020.0,,Hybrid,9761.82€,Blue,Mixed,0.0
CTR_008198,Peugeot,208,2021.0,104 CV,Hybrid,€9015.96,Gray,Mixed,1.0
CTR_008203,Renault,Clio,2022.0,,Hybrid,9359.87€,Black,Mixed,3.0
CTR_008205,Peugeot,308,2024.0,122 kW,Gasoline,$17311.44,Black,Professional,2.0
CTR_008206,Peugeot,208,2023.0,194,Diesel,14052.60€,Red,Personal,1.0
CTR_008210,Volkswagen,Tiguan,,146hp,Diesel,20131.86€,White,Professional,3.0
CTR_008213,Renault,Clio,2019.0,185,Electric,6035.70€,Gray,Mixed,0.0
CTR_008214,Volkswagen,Tiguan,2016.0,116 kW,Gasoline,5559.87€,Red,Mixed,0.0
CTR_008216,Volkswagen,Tiguan,2010.0,,Hybrid,5377.66€,Gray,Mixed,2.0
CTR_008217,Peugeot,3008,2018.0,196 HP,Hybrid,5394.09€,Black,Professional,0.0
CTR_008222,Peugeot,3008,2023.0,144hp,Gasoline,12358.10€,Blue,Professional,2.0
CTR_008223,Peugeot,3008,2010.0,187,Electric,5931.77€,Red,Personal,0.0
CTR_008226,Volkswagen,Polo,2020.0,148 kW,Hybrid,10977.37€,Gray,Mixed,3.0
CTR_008231,Mercedes,GLA,2018.0,167 HP,Diesel,11590.37€,Gray,Mixed,2.0
CTR_008234,Renault,Megane,2020.0,155hp,Electric,8291.10€,Gray,Personal,1.0
CTR_008236,Renault,Megane,2021.0,159,Electric,8676.71€,Black,Mixed,
CTR_008237,Peugeot,308,2018.0,,Gasoline,4192.50€,,Personal,1.0
CTR_008244,Peugeot,3008,2018.0,138 kW,Hybrid,4480.21€,Red,Mixed,3.0
CTR_008249,Mercedes,GLA,2020.0,176,Gasoline,23363.32€,,Personal,
CTR_008250,Volkswagen,Tiguan,2024.0,177,Gasoline,€21854.52,White,Mixed,1.0
CTR_008251,Volkswagen,Polo,2010.0,164hp,Electric,4234.38€,Black,Professional,1.0
CTR_008252,Renault,Megane,2018.0,116hp,Hybrid,4139.31€,Gray,Personal,3.0
CTR_008253,Renault,Captur,2016.0,79 kW,Electric,5243.81€,Black,Professional,
CTR_008256,Renault,Captur,2018.0,91hp,Diesel,5877.30€,,Professional,2.0
CTR_008258,Peugeot,308,2022.0,,Gasoline,9917.64€,Red,Mixed,3.0
CTR_008261,Renault,Megane,2012.0,146 HP,Electric,€5098.04,Blue,Personal,1.0
CTR_008262,Renault,Clio,2023.0,140 CV,Gasoline,13857.38€,White,Mixed,3.0
CTR_008265,Volkswagen,Tiguan,2022.0,,Hybrid,15374.45€,Black,Personal,
CTR_008274,BMW,Serie3,2019.0,105 HP,Electric,13166.31€,Blue,Personal,2.0
CTR_008275,BMW,X1,2018.0,79 kW,Diesel,10939.05€,White,Mixed,3.0
CTR_008282,Volkswagen,Tiguan,2018.0,98 kW,Hybrid,6207.55 EUR,,Mixed,0.0
CTR_008283,Volkswagen,Golf,2016.0,120 CV,Hybrid,€5660.97,White,Professional,3.0
CTR_008284,Volkswagen,Golf,2018.0,115,Gasoline,6597.03€,Red,Professional,3.0
CTR_008288,Peugeot,208,2020.0,145hp,Gasoline,6709.97€,Gray,Mixed,0.0
CTR_008291,Renault,Clio,2013.0,156,Gasoline,4681.56€,,Personal,3.0
CTR_008294,Peugeot,308,2018.0,146hp,Hybrid,5971.97€,Gray,Mixed,1.0
CTR_008296,Renault,Megane,2012.0,105 kW,Electric,5189.07€,,Personal,3.0
CTR_008303,Volkswagen,Polo,2022.0,112 kW,Diesel,16234.39€,Gray,Mixed,3.0
CTR_008304,Peugeot,208,,164hp,Electric,8998.38€,Gray,Professional,
CTR_008307,Renault,Clio,2022.0,179hp,Electric,11453.08 euros,,Personal,2.0
CTR_008309,Peugeot,208,2014.0,175,Hybrid,5366.47 euros,Blue,Personal,2.0
CTR_008313,Volkswagen,Golf,2019.0,95 kW,Electric,6734.41€,Blue,Mixed,3.0
CTR_008316,Volkswagen,Golf,2018.0,,Gasoline,5615.32 euros,Red,Professional,1.0
CTR_008320,Peugeot,208,2012.0,188,Gasoline,5346.39€,,Mixed,0.0
CTR_008322,Volkswagen,Tiguan,2024.0,129,Electric,22458.33€,Gray,Personal,
CTR_008323,Volkswagen,Golf,2019.0,199hp,Gasoline,7722.36€,Gray,Mixed,1.0
CTR_008326,Volkswagen,Golf,,183 HP,Electric,€4247.07,,Professional,3.0
CTR_008329,BMW,Serie1,2018.0,,Diesel,9274.04 euros,Black,Professional,0.0
CTR_008331,Volkswagen,Golf,,172 HP,Electric,4859.47 EUR,Gray,Professional,0.0
CTR_008336,Volkswagen,Polo,2010.0,94 kW,Diesel,5502.02€,Red,Mixed,2.0
CTR_008340,Volkswagen,Polo,2016.0,138 CV,Electric,4039.56€,Red,Professional,2.0
CTR_008343,Volkswagen,Polo,2020.0,193 HP,Electric,9924.92€,Gray,Professional,1.0
CTR_008345,Renault,Clio,2016.0,190hp,Hybrid,4895.77€,,Professional,0.0
CTR_008348,Volkswagen,Tiguan,2017.0,126 kW,Gasoline,5100.23€,Blue,Mixed,3.0
CTR_008350,Peugeot,3008,2023.0,130 CV,Gasoline,15681.60 EUR,,Personal,0.0
CTR_008353,Renault,Captur,2022.0,105 HP,Diesel,11664.00€,Gray,Mixed,2.0
CTR_008354,Volkswagen,Golf,2019.0,197 HP,Diesel,7111.77 EUR,Blue,Professional,3.0
CTR_008358,Peugeot,3008,2011.0,154hp,Gasoline,5267.32€,Black,Personal,1.0
CTR_008361,Renault,Clio,2021.0,96,Electric,€8408.52,White,Personal,2.0
CTR_008366,Peugeot,3008,2020.0,,Hybrid,8771.61 EUR,Black,Mixed,1.0
CTR_008369,Renault,Megane,2022.0,153 CV,Diesel,9240.07€,Red,Personal,3.0
CTR_008370,Peugeot,3008,2013.0,173,Electric,4289.01€,Red,Professional,2.0
CTR_008372,Mercedes,GLA,2014.0,132 kW,Diesel,4202.79€,Black,Mixed,0.0
CTR_008374,Volkswagen,Tiguan,,179hp,Hybrid,8141.13€,White,Personal,0.0
CTR_008377,Peugeot,3008,2018.0,186 CV,Gasoline,4246,Gray,Mixed,0.0
CTR_008378,Renault,Clio,,167,Electric,10061.76€,White,Professional,1.0
CTR_008383,Renault,Captur,2022.0,,Electric,9926.93 EUR,,Personal,3.0
CTR_008384,Renault,Captur,2010.0,195hp,Diesel,5596.33€,White,Personal,3.0
CTR_008387,Renault,Megane,2017.0,181,Gasoline,€4312.15,White,Professional,0.0
CTR_008391,Volkswagen,Golf,2020.0,73 kW,Electric,$10789.71,Blue,Mixed,0.0
CTR_008392,Peugeot,208,2018.0,108 kW,Hybrid,4871.48€,,Professional,2.0
CTR_008395,Volkswagen,Golf,2023.0,145 kW,Hybrid,20246.83€,Black,Mixed,3.0
CTR_008396,Volkswagen,Golf,2013.0,121 HP,Electric,4952.73€,Blue,Personal,0.0
CTR_008400,Volkswagen,Tiguan,2018.0,,Diesel,5626.78 EUR,Blue,Professional,2.0
CTR_008402,Volkswagen,Tiguan,2022.0,171 CV,Electric,13708.12€,,Professional,2.0
CTR_008404,Volkswagen,Golf,2022.0,81 kW,Hybrid,16224.74€,Blue,Personal,1.0
CTR_008408,Renault,Megane,2022.0,114 HP,Electric,€8621.22,Black,Mixed,2.0
CTR_008410,Renault,Clio,2022.0,,Gasoline,12616.66€,,Mixed,2.0
CTR_008412,Mercedes,GLA,2014.0,96 kW,Hybrid,4996.24€,Blue,Mixed,1.0
CTR_008414,Peugeot,308,2023.0,132hp,Diesel,10886.37€,Blue,Professional,1.0
CTR_008417,Peugeot,308,2019.0,83 kW,Gasoline,6142.01€,Red,Personal,1.0
CTR_008419,Volkswagen,Polo,,179 HP,Hybrid,10458.17€,,Mixed,0.0
CTR_008420,Mercedes,ClasseA,2019.0,132 kW,Electric,14340.50€,Red,Personal,3.0
CTR_008421,Volkswagen,Polo,2022.0,108,Gasoline,13429.56€,Blue,Professional,1.0
CTR_008422,Volkswagen,Tiguan,2019.0,171 HP,Electric,7266.45€,White,Mixed,1.0
CTR_008423,Peugeot,3008,2016.0,,Electric,4259.46€,White,Mixed,0.0
CTR_008424,BMW,Serie1,2022.0,76 kW,Electric,26934.33€,Gray,Personal,3.0
CTR_008426,Volkswagen,Tiguan,2019.0,172 CV,Electric,€9212.60,Black,Mixed,1.0
CTR_008430,Volkswagen,Polo,2014.0,129 kW,Diesel,€5846.26,Blue,Mixed,0.0
CTR_008435,Renault,Captur,2019.0,117,Gasoline,6614.69€,Black,Personal,1.0
CTR_008438,Renault,Clio,2023.0,134 CV,Electric,12814.64€,Gray,Personal,2.0
CTR_008441,Renault,Captur,2021.0,145hp,Hybrid,9395.63€,Red,Personal,3.0
CTR_008442,Peugeot,208,2018.0,105hp,Electric,4621.03€,Gray,Professional,1.0
CTR_008446,Peugeot,208,2013.0,94 kW,Electric,5770.69€,Blue,Mixed,1.0
CTR_008447,Peugeot,3008,2013.0,,Electric,4976.29€,Blue,Personal,2.0
CTR_008449,Renault,Clio,2012.0,133 kW,Hybrid,4558.62€,Gray,Mixed,0.0
CTR_008451,Renault,Clio,2023.0,116 HP,Diesel,14614.81€,Black,Professional,3.0
CTR_008452,Peugeot,308,2018.0,119 CV,Electric,5410.76 EUR,Blue,Professional,2.0
CTR_008453,Peugeot,208,2019.0,,Hybrid,5915.16 EUR,Blue,Mixed,0.0
CTR_008455,Volkswagen,Polo,2019.0,199hp,Gasoline,6619.64€,Gray,Mixed,1.0
CTR_008456,Renault,Clio,2024.0,,Electric,11984.91€,Red,Personal,0.0
CTR_008458,Volkswagen,Tiguan,2020.0,,Electric,9137.34€,Red,Professional,2.0
CTR_008459,Volkswagen,Polo,2024.0,179hp,Hybrid,23222.73€,Black,Mixed,1.0
CTR_008461,Volkswagen,Polo,2012.0,127 CV,Gasoline,5943.18€,Gray,Mixed,
CTR_008464,Peugeot,308,2021.0,102 kW,Electric,$9575.72,Red,Personal,0.0
CTR_008466,Peugeot,208,2019.0,82 kW,Diesel,5995.96€,,Professional,0.0
